time,score,sentiment,sadness,joy,fear,disgust,anger
2019-05-18 08:13:35,17,0.7045,0.227367,0.683955,0.025905,0.053376,0.045604
2019-06-07 16:30:45,3,-0.530075,0.239576,0.546231,0.645737,0.1005,0.072685
2019-06-12 06:11:31,1,-0.415515,0.382384,0.029832,0.107099,0.222545,0.478886
2019-06-15 09:27:09,15,0.535735,0.192076,0.606566,0.164712,0.054953,0.075176
2019-06-19 15:47:14,37,0.0,0.087114,0.106879,0.054562,0.092707,0.01458
2019-06-17 05:55:48,60,0.0,0.103115,0.195236,0.052673,0.15363,0.23066
2019-06-06 12:28:46,8,-0.303849,0.120322,0.561489,0.083279,0.050143,0.085943
2019-05-10 04:46:04,65,-0.749737,0.693862,0.017848,0.107476,0.120813,0.249028
2019-05-07 18:28:33,239,0.953673,0.040705,0.69313,0.051015,0.007817,0.006475
2019-05-18 21:07:28,1,-0.370692,0.210816,0.547522,0.056781,0.044545,0.091524
2019-06-09 19:17:28,31,0.705733,0.02946,0.276259,0.037395,0.043166,0.080901
2019-06-11 23:52:55,123,0.980278,0.037338,0.861485,0.058348,0.010085,0.017534
2019-06-13 22:36:28,4,0.0,0.397048,0.215465,0.029193,0.070229,0.11928
2019-05-11 01:24:05,100,0.471621,0.316004,0.535717,0.041518,0.030613,0.096393
2019-05-10 19:49:01,171,0.0,0.141279,0.107658,0.055328,0.032767,0.062771
2019-05-13 05:32:55,7,0.358699,0.525864,0.15784,0.154677,0.080713,0.043752
2019-05-01 10:21:33,161,0.0,0.229067,0.230706,0.168742,0.048542,0.120934
2019-05-21 18:42:44,40,-0.28411,0.489393,0.643363,0.105409,0.088188,0.130174
2019-06-19 14:05:22,2,-0.692096,0.706332,0.178,0.101573,0.044838,0.122362
2019-06-19 06:18:02,40,0.55312,0.021653,0.78929,0.162071,0.011233,0.022992
2019-06-10 21:51:50,25,0.0,0.300635,0.048151,0.118158,0.079166,0.081336
2019-05-12 16:58:36,3,0.0,0.467247,0.112676,0.034592,0.070235,0.165069
2019-06-07 19:25:28,53,0.0,0.021259,0.538289,0.108395,0.011927,0.157615
2019-05-23 23:22:11,50,-0.284857,0.550405,0.586358,0.084174,0.089194,0.468898
2019-05-15 15:09:08,67,0.806653,0.145103,0.688304,0.078628,0.007112,0.027533
2019-05-24 14:25:22,16,0.883275,0.227248,0.625589,0.054618,0.011212,0.065092
2019-05-28 08:01:51,19,0.746831,0.020556,0.799333,0.014944,0.096215,0.0224
2019-06-10 17:40:14,1,0.978967,0.066667,0.718114,0.011249,0.015751,0.047293
2019-05-21 13:51:13,219,0.822071,0.146203,0.688938,0.06371,0.03398,0.065347
2019-05-16 14:14:03,138,0.0,0.18683,0.033985,0.055023,0.034157,0.039325
2019-05-24 17:27:55,68,0.372227,0.075298,0.103775,0.047667,0.003728,0.03058
2019-05-08 01:56:29,155,-0.651198,0.019397,0.035882,0.005529,0.000489,0.011546
2019-05-11 19:20:18,37,-0.727813,0.55156,0.621622,0.131539,0.045242,0.081952
2019-05-26 19:20:56,12,0.0,0.090367,0.089052,0.097743,0.04082,0.034429
2019-05-09 00:31:05,68,0.539904,0.46003,0.625982,0.125634,0.053128,0.08409
2019-06-13 16:04:33,3,0.0,0.350141,0.074788,0.048178,0.060079,0.18411
2019-06-02 02:33:18,59,-0.710687,0.655143,0.111341,0.134355,0.049446,0.124587
2019-05-17 01:30:51,62,0.558019,0.187567,0.656689,0.056518,0.029585,0.037585
2019-05-14 21:00:12,73,0.269066,0.562153,0.587627,0.088811,0.053932,0.10362
2019-06-16 14:13:22,60,0.0,0.151738,0.118438,0.069021,0.078176,0.02836
2019-05-15 20:44:07,4,-0.644492,0.530731,0.054113,0.013879,0.022545,0.10002
2019-05-21 14:14:50,6,-0.632196,0.250807,0.423002,0.087074,0.114278,0.155291
